date,EUR_rate,TND_rate
2024-05-22,0.03291106401482047,0.07230837916519785
2024-05-23,0.033088289174487445,0.07258869888378713
2024-05-24,0.03325441509594223,0.07271878890229436
2024-05-25,0.0332087054702836,0.0724181728419424
2024-05-26,0.03314848426424742,0.07262856236548698
2024-05-27,0.03319536168985492,0.0724289502400241
2024-05-28,0.03309552314593609,0.07235215598563363
2024-05-29,0.033125702335918036,0.07240219602688397
2024-05-30,0.0332023103637565,0.07280132952484077
2024-05-31,0.03332500368614493,0.07342331323604184
2024-06-01,0.03331498827849694,0.07354465784786908
2024-06-02,0.03329462090347924,0.073508018524125
2024-06-03,0.03320682264480358,0.07361491965382111
2024-06-04,0.0331241346093996,0.07379245073899587
2024-06-05,0.03310148672020945,0.07372831721388444
2024-06-06,0.03313822327089107,0.07408735948506691
2024-06-07,0.03563822327089107,0.07413337363690518
2024-06-08,0.0357295817335144,0.07423292225472346
2024-06-09,0.03564926383844636,0.07436610710513435
2024-06-10,0.03579853269534231,0.07445042442725723
2024-06-11,0.03577142033523806,0.07461821252735115
2024-06-12,0.03576928360580321,0.07449476189004177
2024-06-13,0.03569456243788843,0.07438310153925257
2024-06-14,0.03545213841186114,0.07416307069265823
2024-06-15,0.03554054295149724,0.07425097093878227
2024-06-16,0.035614227341206485,0.0744067582394847
2024-06-17,0.035586094585494665,0.07449831281271507
2024-06-18,0.03559279365721715,0.07483321129938458
2024-06-19,0.035644387578987566,0.07483209209561878
2024-06-20,0.035488132993298914,0.07496584042673728
2024-06-21,0.03543522772556428,0.07474750025150942
2024-06-22,0.035514654193526465,0.07467008031101453
2024-06-23,0.03538922525120954,0.07480918786252769
2024-06-24,0.0354185810444262,0.07497900828467631
2024-06-25,0.03528292286396386,0.07492021489514347
2024-06-26,0.035329565862207216,0.07490589504477185
2024-06-27,0.03532600171397747,0.07460232029543569
2024-06-28,0.03516448853238692,0.07453091445527436
2024-06-29,0.03528096246783264,0.07470899108797832
2024-06-30,0.035207503310152835,0.07482403209119963
2024-07-01,0.035126478066451396,0.07492416523547588
2024-07-02,0.03514653498617449,0.07493411997291206
2024-07-03,0.03526139872111736,0.0749355326046377
2024-07-04,0.03515981653921952,0.07480346837674301
2024-07-05,0.035165984524204316,0.07494323406078351
2024-07-06,0.03520886617423737,0.07502742864966139
2024-07-07,0.03527817673496369,0.07512583241925995
2024-07-08,0.03529582089049141,0.07502062545072644
2024-07-09,0.035259118106583075,0.07458995686675218
2024-07-10,0.0351763590845182,0.07480938740910292
2024-07-11,0.03518497347282284,0.07471361991790124
2024-07-12,0.035077759571624276,0.07454106476509262
2024-07-13,0.03478562452327481,0.07467976054747542
2024-07-14,0.03482928050369058,0.0746013580194916
2024-07-15,0.0349196739877992,0.07481334529630092
2024-07-16,0.03468338074424502,0.07493674648621626
2024-07-17,0.034582407673774025,0.07507346035085635
2024-07-18,0.034644323099874544,0.07480026920861625
2024-07-19,0.03485007264684571,0.07504265800569353
2024-07-20,0.034852152017613255,0.07509490811194029
2024-07-21,0.034779351723490344,0.07502105268409105
2024-07-22,0.03476106207937986,0.0750497303775595
2024-07-23,0.03489854972129468,0.07469448333097985
2024-07-24,0.03483395330338222,0.07477621389327598
2024-07-25,0.0347540341027172,0.07457033959163956
2024-07-26,0.034705759750499,0.07429980553447085
2024-07-27,0.034610426889673127,0.07399533369722727
2024-07-28,0.0346226939212726,0.07421787137222526
2024-07-29,0.03478516176711956,0.0740920186934867
2024-07-30,0.03481746969443116,0.07439876423547
2024-07-31,0.034792234344218534,0.07429160394285954
2024-08-01,0.03476305321732698,0.07395013235134094
2024-08-02,0.03460673413645731,0.07372682746335121
2024-08-03,0.03469504511417203,0.0739739897873526
2024-08-04,0.034687261394470745,0.07394281015176526
2024-08-05,0.03466921340311168,0.07383315269246714
2024-08-06,0.034988524159896166,0.0738651563376377
2024-08-07,0.035018399450732735,0.0739655128848712
2024-08-08,0.03494322034572322,0.07418899264805169
2024-08-09,0.034900584586102665,0.07447869249403027
2024-08-10,0.03501542915702234,0.07440673876487246
2024-08-11,0.03502675619807612,0.07414152922765604
2024-08-12,0.03488292840024438,0.0740588361954314
2024-08-13,0.0349748512937019,0.07411089229674797
2024-08-14,0.034908036885148,0.07391814051150584
2024-08-15,0.03509536666276975,0.07372671032852683
2024-08-16,0.035203371469341216,0.0737954679048368
2024-08-17,0.03515863927977534,0.07378573743452271
2024-08-18,0.03528674091594885,0.07379229683360503
2024-08-19,0.03529352646700159,0.07364059776666501
2024-08-20,0.03537880383451381,0.07359451762382385
2024-08-21,0.03542727711624326,0.07340967099497019
2024-08-22,0.03534264145074417,0.07358771067719515
2024-08-23,0.035278286467512424,0.0737947605441399
2024-08-24,0.03538128254927054,0.07342552297169228
2024-08-25,0.035347805016059886,0.07323962079965379
2024-08-26,0.035307440169735686,0.07294031494863577
2024-08-27,0.03521192791180075,0.07281031016175439
2024-08-28,0.0352542878183601,0.07279362256779631
2024-08-29,0.035460540310284415,0.0725036935238566
2024-08-30,0.03535378701885899,0.07231932156123154
2024-08-31,0.035356208964526264,0.07211853008681524
2024-09-01,0.035497431020067804,0.07215998355269503
2024-09-02,0.03548946688094323,0.07217385242010227
2024-09-03,0.035534704060568204,0.07202950490943481
2024-09-04,0.035428464707753515,0.0720648690838627
2024-09-05,0.03547129541747428,0.07195553306694524
2024-09-06,0.03545258099097382,0.07190120204488003
2024-09-07,0.03555115399054181,0.07223589246293974
2024-09-08,0.035669892595698284,0.07250398467329781
2024-09-09,0.035928848959900145,0.0722440684259123
2024-09-10,0.0359868122772215,0.07241001490948813
2024-09-11,0.03601939190887972,0.07257229422038645
2024-09-12,0.03603883033903745,0.07234264156263594
2024-09-13,0.03600351370975638,0.07250639709138691
2024-09-14,0.03603736209410255,0.07281398347506943
2024-09-15,0.036007821953088645,0.07258947451382054
2024-09-16,0.03602466805071561,0.07240597394961769
2024-09-17,0.03615642780427641,0.07260950624298639
2024-09-18,0.03605577354774844,0.07266380530515151
2024-09-19,0.03616976140386135,0.07277410056019942
2024-09-20,0.03630147291059534,0.07284221840347953
2024-09-21,0.03628966605789623,0.07292035758766516
2024-09-22,0.03607748056799537,0.07265506316200294
2024-09-23,0.03601669836928593,0.07286452670332723
2024-09-24,0.036146397823942036,0.07309844470181279
2024-09-25,0.03614411101771215,0.07305256655299919
2024-09-26,0.03604418079448266,0.07304387116303641
2024-09-27,0.03599370330235984,0.07273764966252527
2024-09-28,0.03607776530501029,0.07284050061372883
2024-09-29,0.036132438661830434,0.07295491210207167
2024-09-30,0.036108545451913464,0.07294247389867181
2024-10-01,0.036071863010731994,0.07316734457064591
2024-10-02,0.03603268719582761,0.07310052912444992
2024-10-03,0.03594044617737776,0.07321345030962864
2024-10-04,0.0361019837463247,0.07300951744189021
2024-10-05,0.03606975169940357,0.07300480701171537
2024-10-06,0.03619146755148612,0.07296993616013481
2024-10-07,0.03634359915667836,0.073014997744543
2024-10-08,0.03644343024649316,0.07294109235877633
2024-10-09,0.036400268215221354,0.072914797839642
2024-10-10,0.03644064122425501,0.0730800072739303
2024-10-11,0.03643822166361592,0.07299265442648266
2024-10-12,0.03634785147754291,0.07267133900633492
2024-10-13,0.03638028740571507,0.073021255787176
2024-10-14,0.03626238342659909,0.0732975466029141
2024-10-15,0.03638115136544525,0.07303909406389297
2024-10-16,0.036334689635715414,0.07317703562494202
2024-10-17,0.0363548056013027,0.07307644067083174
2024-10-18,0.03638313438845731,0.07312913811389796
2024-10-19,0.0363572438910869,0.07318798293970065
2024-10-20,0.03641591327123443,0.07314110137963739
2024-10-21,0.03636842290557218,0.07298434824652011
2024-10-22,0.036455552635317905,0.07284624003605686
2024-10-23,0.03632095466729323,0.07266300165296061
2024-10-24,0.03633359262524787,0.07249663721131452
2024-10-25,0.036527485525153704,0.07248320155330465
2024-10-26,0.03642745239269315,0.0723400495554825
2024-10-27,0.036359677895640666,0.07247645996862502
2024-10-28,0.036411068680606555,0.0727739091996922
2024-10-29,0.03642902685880051,0.0726578985514182
2024-10-30,0.03646408986872787,0.07270577945152527
2024-10-31,0.03651300858174264,0.07280571647358586
2024-11-01,0.036576480728598815,0.07290011692776971
2024-11-02,0.03668745071279444,0.07291530798135293
2024-11-03,0.03672843257848729,0.07306384446502487
2024-11-04,0.03670430681302544,0.073160294255561
2024-11-05,0.036771564183145714,0.07291276177109554
2024-11-06,0.03696155237663523,0.0730865929839734
2024-11-07,0.036948289001996974,0.07326405115142674
2024-11-08,0.03685083607152991,0.07311139393059103
2024-11-09,0.03696154413845861,0.07311898149768055
2024-11-10,0.036949506022063254,0.07325564729624276
2024-11-11,0.03673223906746185,0.07321378453232688
2024-11-12,0.03681698123517689,0.07342838014188008
2024-11-13,0.036763448416581496,0.07390115464080395
2024-11-14,0.03675439508835108,0.07374395743427695
2024-11-15,0.03678759312140798,0.0734677485136462
2024-11-16,0.03680664308938589,0.07352851223276717
2024-11-17,0.03687758827109979,0.0736728247337924
2024-11-18,0.03683403963404281,0.07362665145902345
2024-11-19,0.03688535021386042,0.07391730359168765
2024-11-20,0.03685939554610203,0.073649582431743
2024-11-21,0.03693327659419078,0.07378816615634931
2024-11-22,0.03699481334259209,0.07366699399219753
2024-11-23,0.03690126947238763,0.074010869573439
2024-11-24,0.03700986768400513,0.07440937264407262
2024-11-25,0.03695627133949373,0.07425604132651595
2024-11-26,0.037037077119321846,0.07414612989933424
2024-11-27,0.03707380585066198,0.0743180474767302
2024-11-28,0.037257624218341494,0.0742406213467723
2024-11-29,0.037235277620104305,0.07423153910318585
2024-11-30,0.037200345940492485,0.07423661678729433
2024-12-01,0.03719840397990371,0.0738526821560548
2024-12-02,0.03716808600162028,0.07384991460683595
2024-12-03,0.03724808019181449,0.07371196905202311
2024-12-04,0.03708644913097083,0.07361334448754316
2024-12-05,0.036981080889056196,0.07390207088823691
2024-12-06,0.0394810808890562,0.07365076950938107
2024-12-07,0.03937430059689828,0.07381341054673067
2024-12-08,0.03946933135609564,0.07375761796066431
2024-12-09,0.039640392693353836,0.07370166592696514
2024-12-10,0.03962994777150009,0.07385974030617548
2024-12-11,0.03961306559918109,0.07392775056508925
2024-12-12,0.03962007081549241,0.07404187316453316
2024-12-13,0.03973625864575323,0.07423551009663973
2024-12-14,0.039643523332334174,0.07416924842000307
2024-12-15,0.03966736023060765,0.07404680107310152
2024-12-16,0.03976487999358589,0.07382977096778996
2024-12-17,0.03981498941057988,0.07366468886179417
2024-12-18,0.03983394757223975,0.07425450774685592
2024-12-19,0.03993405218149646,0.07450344366300328
2024-12-20,0.03966372895219654,0.07423322878976167
2024-12-21,0.03973151648414963,0.07396873719841296
2024-12-22,0.03966610891583689,0.07406511041075665
2024-12-23,0.03948304562615124,0.07417456337023225
2024-12-24,0.03953416588610374,0.07428434013729572
2024-12-25,0.03967153174062004,0.07423334897858498
2024-12-26,0.03965778688915727,0.0742082581265844
2024-12-27,0.039753074343877565,0.07427383403141627
2024-12-28,0.03991430216967643,0.07429101263267493
2024-12-29,0.04004579361503484,0.07384715255812542
2024-12-30,0.04020979006797198,0.07380119263201038
2024-12-31,0.04028400281707917,0.07363091134515831
2025-01-01,0.04029154618096933,0.07366595362894002
2025-01-02,0.04013134959977961,0.0742630054294607
2025-01-03,0.04010674335096662,0.07433650176255556
2025-01-04,0.040022418691435,0.07427379582532108
2025-01-05,0.04023951296318478,0.07445815612571653
2025-01-06,0.04022192438194155,0.07455469370315837
2025-01-07,0.04023424486262,0.07463871260124874
2025-01-08,0.04028939340022405,0.07476008271989187
2025-01-09,0.04029375364486129,0.07517139143285778
2025-01-10,0.040463258748904364,0.0749452137457926
2025-01-11,0.04040099381273092,0.0750399401611549
2025-01-12,0.040420454558254645,0.07485466393515859
2025-01-13,0.04034620749968484,0.07496576646442704
2025-01-14,0.040214205248562764,0.07478202916212982
2025-01-15,0.040153028339472235,0.0746985557994088
2025-01-16,0.040149324659767394,0.07463953781656123
2025-01-17,0.040106394437315666,0.07483470116043017
2025-01-18,0.04003715233932828,0.07501839204921866
2025-01-19,0.039896520592961095,0.07476924857392939
2025-01-20,0.03988821003569822,0.07478023539612935
2025-01-21,0.03973773799829512,0.07463831942517951
2025-01-22,0.042237737998295125,0.07438661844304445
2025-01-23,0.04231374359466408,0.07434321503295957
2025-01-24,0.04232198756995753,0.07428151847526841
2025-01-25,0.04217623242001104,0.07476686177253752
2025-01-26,0.042145311512306056,0.07485345373760967
2025-01-27,0.042070095871746996,0.07457793023745882
2025-01-28,0.042102013322788914,0.07446497543662463
2025-01-29,0.04223605836739123,0.07466925209571051
2025-01-30,0.04204854112042666,0.0750869406502845
2025-01-31,0.0420600437283414,0.07476974398783691
2025-02-01,0.042044030448784735,0.0743937591108091
2025-02-02,0.04211116445642978,0.07476795214588346
2025-02-03,0.04213248411925355,0.07484587498135764
2025-02-04,0.042057287186079664,0.07467221643498237
2025-02-05,0.042025381792513,0.07477914225220686
2025-02-06,0.04194577920683265,0.07425199270440348
2025-02-07,0.04205337992069251,0.07425266780572291
2025-02-08,0.0420555110855597,0.07431823204029153
2025-02-09,0.042245630154135,0.0745030860681991
2025-02-10,0.04223956407275354,0.07430030687774059
2025-02-11,0.042168723396062494,0.07431744431002126
2025-02-12,0.04201735195680121,0.07413235938480933
2025-02-13,0.04183703798917562,0.07418343613594419
2025-02-14,0.04167862439487507,0.07400436687147159
2025-02-15,0.041705337059976214,0.07392274670363955
2025-02-16,0.04175620956229921,0.0737235836246815
2025-02-17,0.04159809049209599,0.07385381087304622
2025-02-18,0.04168759432350361,0.07402550109637755
2025-02-19,0.04163928821833526,0.07397857698238607
2025-02-20,0.04165396751953382,0.07398622458137807
2025-02-21,0.04181518958235936,0.07369650629845137
2025-02-22,0.04190487351394591,0.07363657096885001
2025-02-23,0.041878020449155326,0.07863657096885002
2025-02-24,0.0417889012266138,0.07862653004544166
2025-02-25,0.04157371968648087,0.07915068866364766
2025-02-26,0.04150180435455662,0.07892829525849283
2025-02-27,0.041480691330673856,0.07922113070624331
2025-02-28,0.041381973377958736,0.07942050246093647
2025-03-01,0.04136884768124951,0.0794766297418345
2025-03-02,0.04137653286954539,0.07982835383867352
2025-03-03,0.04135404727136458,0.07990277493319489
2025-03-04,0.04128904701328224,0.07998060677232847
2025-03-05,0.041305912480478914,0.07996998264172496
2025-03-06,0.041350106545435854,0.08021469641820869
2025-03-07,0.041241066637691566,0.08043399026497088
2025-03-08,0.041382159875666194,0.08030885480747163
2025-03-09,0.04137230106243777,0.08004500536855187
2025-03-10,0.04137418602473226,0.08000440924107274
2025-03-11,0.04144500746705791,0.07984440152819322
2025-03-12,0.04146832908018426,0.07983169661327015
2025-03-13,0.04156364274357559,0.08007918424020698
2025-03-14,0.04159235516009577,0.07998772390918962
2025-03-15,0.041531111422631724,0.07997915923292731
2025-03-16,0.04156726177515233,0.079990763779889
2025-03-17,0.04145288915442027,0.08016044995633005
2025-03-18,0.04146374512499792,0.07971107208953312
2025-03-19,0.04146042212593347,0.07958973203058006
2025-03-20,0.041439610440206213,0.07963198876903596
2025-03-21,0.04142675668906232,0.07987200456032133
2025-03-22,0.04123857178451256,0.07977362407082009
2025-03-23,0.04118369929373846,0.07939831352961171
2025-03-24,0.041192983783852576,0.07952225581880494
2025-03-25,0.041208969423052313,0.07939518334103982
2025-03-26,0.041106201908959715,0.07915725000922175
2025-03-27,0.041232772693046184,0.07903238093127911
2025-03-28,0.04114615520822473,0.07899547585974794
2025-03-29,0.041243100928277404,0.0788745269268403
2025-03-30,0.04128582036446457,0.07843341371542048
2025-03-31,0.04122119763348019,0.0786128269547979
2025-04-01,0.04139872872274115,0.07886780196305365
2025-04-02,0.0412793650395655,0.07899810636132155
2025-04-03,0.0413712804569265,0.07877056922723659
2025-04-04,0.0414713386887308,0.07873027092044708
2025-04-05,0.041404276667823134,0.07872896665740119
2025-04-06,0.041543523197829564,0.07884872553531357
2025-04-07,0.04151851854636967,0.07898239363305719
2025-04-08,0.041547387909297656,0.07883555887330149
2025-04-09,0.04157342009317478,0.07885195798458419
2025-04-10,0.041559989219027725,0.07894341406550724
2025-04-11,0.0416410700463437,0.0792345785299366
2025-04-12,0.04172041891839892,0.07937547983790154
2025-04-13,0.0415455657210751,0.07953329117537664
2025-04-14,0.041675999745362916,0.0795500565009625
2025-04-15,0.04150975054655935,0.0798321483300032
2025-04-16,0.04161300516699352,0.0799141008891951
2025-04-17,0.041725675680676276,0.07974188330716038
2025-04-18,0.041616579037654755,0.08002255730118542
2025-04-19,0.0415754976088593,0.08016213795569323
2025-04-20,0.04146492714201071,0.08007352915146754
2025-04-21,0.04144343503898183,0.07997763055798769
2025-04-22,0.04141263161056326,0.08003694566701584
2025-04-23,0.041490597663790194,0.08012958262606935
2025-04-24,0.04162162853840216,0.08016904107919559
2025-04-25,0.04176119691948115,0.08023130281388417
2025-04-26,0.041704980116823324,0.08057129428879944
2025-04-27,0.04168405792944887,0.08078560291924643
2025-04-28,0.041515714110226774,0.08082373003749943
2025-04-29,0.041435127103577156,0.08101199215365293
2025-04-30,0.041531612266886904,0.08080548737294742
2025-05-01,0.04169317054924173,0.08088507278293677
2025-05-02,0.041569735662053735,0.0812469340528834
2025-05-03,0.04151048923613845,0.08120332487380492
2025-05-04,0.041507848660442555,0.0810337980880811
2025-05-05,0.04153586477632452,0.0809033803103625
2025-05-06,0.041454904424332355,0.08068545370289402
2025-05-07,0.041497310528778766,0.08052850132126849
2025-05-08,0.04144992659407167,0.08045439970155048
2025-05-09,0.04144848136698384,0.08017328629771475
2025-05-10,0.04150310979178421,0.08017640996450467
2025-05-11,0.04150375201876531,0.080356865399262
2025-05-12,0.04146011342971265,0.08017531416323262
2025-05-13,0.04144915244932006,0.08047917094796098
2025-05-14,0.04144031615339953,0.08058132936566649
2025-05-15,0.04140331505041132,0.0807874454827913
2025-05-16,0.04137743544414461,0.08065587857202088
2025-05-17,0.04153730016119508,0.0808267836174342
2025-05-18,0.0415933921059892,0.08060839683735514
2025-05-19,0.041563844074186285,0.08078644633752244
2025-05-20,0.04163353951463736,0.08082081420548115
2025-05-21,0.04160015756566176,0.0809314644494781
2025-05-22,0.041717470029420424,0.08069634552835313
2025-05-23,0.04175443424864023,0.0805173315598978
2025-05-24,0.04174370403423981,0.08063677720354848
2025-05-25,0.04178847572682084,0.08044710760270364
2025-05-26,0.04163138811161399,0.08053974886112346
2025-05-27,0.04151871136472301,0.08026632129983141
2025-05-28,0.0413993188640831,0.08043595614236475
2025-05-29,0.041413613173559474,0.08018945147941105
2025-05-30,0.04158686467350799,0.08029991146694695
2025-05-31,0.04180999468812725,0.08042503765367616
2025-06-01,0.04187379979827133,0.08028568328999025
2025-06-02,0.04192388424576577,0.0804020886034072
2025-06-03,0.041743778472350494,0.08045417705607391
2025-06-04,0.04168951109237709,0.08034640868483536
2025-06-05,0.041610732717186266,0.08014469774802012
2025-06-06,0.04154864795736116,0.0797521726096856
2025-06-07,0.04153183357550268,0.07982210261914555
2025-06-08,0.041484624517732965,0.07950914206487314
2025-06-09,0.04128669453669539,0.0795282109047614
2025-06-10,0.04136148556230714,0.07947552126154496
2025-06-11,0.041254211259733164,0.07961134981663259
2025-06-12,0.04127813594614428,0.07955094071673462
2025-06-13,0.04148554421311928,0.07948505115946519
